Congolese,albizzia,tree,woody plant,vascular plant
Djiboutian,wood fern,fern,pteridophyte,vascular plant
Egyptian,metric capacity unit,metric unit,unit of measurement,definite quantity
Ethiopian,digital computer,computer,machine,device
Ewe,Revolutionary calendar month,calendar month,time period,fundamental quantity
Fulani,contract,written agreement,agreement,statement
Gabonese,pair,set,collection,group
Kenyan,wax myrtle,shrub,woody plant,vascular plant
Levantine,motor vehicle,self-propelled vehicle,wheeled vehicle,container
Liberian,Penutian,Amerind,natural language,language
Libyan,airport,airfield,facility,artifact
Madagascan,honesty,righteousness,morality,quality
Malawian,oil,lipid,macromolecule,molecule
Malian,respiratory organ,internal organ,organ,body part
Mauritanian,neuralgia,pain,symptom,evidence
Mauritian,oligosaccharide,carbohydrate,macromolecule,molecule
Moroccan,serving cart,handcart,wheeled vehicle,container
Mozambican,daisybush,shrub,woody plant,vascular plant
Namibian,federation,organization,social group,group
New Zealander,hut,shelter,structure,artifact
Nigerian,nervous tissue,animal tissue,tissue,body part
Nigerien,dicot,angiosperm,spermatophyte,vascular plant
South American Indian,psychology,science,discipline,knowledge domain
Carib,hinge joint,synovial joint,joint,body part
Inca,place of worship,building,structure,artifact
Filipino,mineralocorticoid,corticosteroid,steroid hormone,hormone
Russian,Hindu calendar month,calendar month,time period,fundamental quantity
Senegalese,water-cooled reactor,nuclear reactor,apparatus,equipment
Seychellois,gun,weapon,instrument,device
Sierra Leonean,glandular disease,disorder,physical condition,condition
South African,marriage,marital status,legal status,status
Sudanese,Nigerian monetary unit,monetary unit,unit of measurement,definite quantity
Swazi,hinge joint,synovial joint,joint,body part
Tanzanian,feather,animal material,material,substance
Togolese,aorta,artery,blood vessel,vessel
Tuareg,dormitory,building,structure,artifact
Tunisian,awl,hand tool,tool,implement
Ugandan,town,municipality,urban area,geographical area
American,spurge,shrub,woody plant,vascular plant
Gambian,clergy,priesthood,profession,occupational group
Ghanian,minor tranquilizer,tranquilizer,sedative-hypnotic,sedative
Guinean,honeysuckle,shrub,woody plant,vascular plant
Rwandan,common stock,stock,capital,assets
Somalian,Gregorian calendar month,calendar month,time period,fundamental quantity
Serbian,glory pea,shrub,woody plant,vascular plant
Croatian,gene,sequence,series,ordering
Sorbian,interstitial tissue,animal tissue,tissue,body part
Xhosa,medical relation,professional relation,social relation,relation
Zairese,culture,society,social group,group
Zambian,restaurant,building,structure,artifact
Zimbabwean,vascular tissue,plant tissue,plant part,natural object
Zulu,rally,gathering,social group,group
abandoned person,Jewish calendar month,calendar month,time period,fundamental quantity
abominator,sweet roll,bun,bread,starches
abdicator,authority,control,power,quality
autochthon,beverage,liquid,fluid,substance
absentee,wordbook,reference book,book,publication
abstainer,elm,tree,woody plant,vascular plant
accuser,violet,viola,herb,vascular plant
adolescent,avoirdupois unit,mass unit,unit of measurement,definite quantity
adventuress,floor,horizontal surface,surface,artifact
aeronautical engineer,conscience,ethical motive,motivation,psychological feature
aerospace engineer,motor vehicle,self-propelled vehicle,wheeled vehicle,container
affluent,cardboard,paper,material,substance
agronomist,benevolence,love,emotion,feeling
airhead,enzyme,catalyst,activator,substance
air traveler,mental disorder,disorder,physical condition,condition
alarmist,urgency,necessity,need,condition
alchemist,wood,plant material,material,substance
allegorizer,body waste,waste,material,substance
all-rounder,treatment,care,work,activity
alphabetizer,antibody,protein,macromolecule,molecule
Alsatian,subshrub,shrub,woody plant,vascular plant
alter ego,flounder,flatfish,saltwater fish,seafood
amigo,iris,iridaceous plant,bulbous plant,vascular plant
amnesic,flood,geological phenomenon,natural phenomenon,phenomenon
amputee,cranberry,shrub,woody plant,vascular plant
analyst,draft,negotiable instrument,legal document,document
anatomist,Norse deity,deity,spiritual being,belief
ancestor,pulmonary artery,artery,blood vessel,vessel
anglophobe,timepiece,measuring instrument,instrument,device
announcer,potential unit,electromagnetic unit,unit of measurement,definite quantity
anointer,talc,mineral,material,substance
antiquary,pigment,coloring material,material,substance
anti-Semite,bishop,priest,Holy Order,status
aphakic,stonework,masonry,structure,artifact
aphasic,racing,sport,diversion,activity
aphorist,grass,gramineous plant,herb,vascular plant
apologist,metric weight unit,metric unit,unit of measurement,definite quantity
aspirant,meteorite,meteoroid,extraterrestrial object,natural object
appropriator,electric lamp,lamp,source of illumination,device
Arawak,indecency,impropriety,demeanor,trait
arbiter,skin,body covering,covering,natural object
archbishop,ectasia,dilatation,physical condition,condition
archer,hackberry,tree,woody plant,vascular plant
archivist,parallel bars,gymnastic apparatus,sports equipment,equipment
aristocrat,fig tree,tree,woody plant,vascular plant
army engineer,correlation coefficient,parametric statistic,statistic,datum
articulator,organ pipe,wind instrument,musical instrument,device
asserter,grass,gramineous plant,herb,vascular plant
assistant,antibody,protein,macromolecule,molecule
associate,community,gathering,social group,group
astronaut,wildflower,angiosperm,spermatophyte,vascular plant
cosmographer,body waste,waste,material,substance
athlete,bracket,set,collection,group
automotive engineer,literary study,humanistic discipline,discipline,knowledge domain
avower,presentness,timing,temporal arrangement,temporal property
bad egg,subshrub,shrub,woody plant,vascular plant
banderillero,jewelry,adornment,decoration,artifact
matador,platform,horizontal surface,surface,artifact
novillero,blue,chromatic color,color,visual property
picador,conflict,group action,event,psychological feature
torero,regional anesthesia,anesthesia,physical condition,condition
basileus,Revolutionary calendar month,calendar month,time period,fundamental quantity
Basket Maker,field strength unit,electromagnetic unit,unit of measurement,definite quantity
beater,common stock,stock,capital,assets
bedwetter,storehouse,depository,facility,artifact
bel esprit,payment,cost,outgo,transferred property
bellwether,glissando,tune,music,auditory communication
beloved,paint,coloring material,material,substance
Berber,opera,classical music,music genre,expressive style
best friend,mica,mineral,material,substance
betrothed,base,military installation,facility,artifact
bettor,polysaccharide,carbohydrate,macromolecule,molecule
bibliotist,outbuilding,building,structure,artifact
bidder,glucocorticoid,corticosteroid,steroid hormone,hormone
bill poster,Tunisian monetary unit,monetary unit,unit of measurement,definite quantity
biologist,handkerchief,piece of cloth,fabric,artifact
bisexual,currency,medium of exchange,standard,system of measurement
black belt,cardiovascular disease,disorder,physical condition,condition
blasphemer,jewelry,adornment,decoration,artifact
bleacher,angiospermous tree,tree,woody plant,vascular plant
blind person,gymnastics,sport,diversion,activity
boatman,mesquite,shrub,woody plant,vascular plant
bombshell,expense,cost,outgo,transferred property
bond servant,psychology,science,discipline,knowledge domain
bootblack,absorbent material,sorbent,material,substance
borderer,spleenwort,fern,pteridophyte,vascular plant
boxer,floor,horizontal surface,surface,artifact
brachycephalic,Colombian monetary unit,monetary unit,unit of measurement,definite quantity
brawler,executive department,federal department,government department,department
broadcaster,southern beech,tree,woody plant,vascular plant
buddy,wood,plant material,material,substance
business traveler,legume,climber,vine,vascular plant
busker,helianthemum,shrub,woody plant,vascular plant
butterfingers,dollar,monetary unit,unit of measurement,definite quantity
calculator,tulipwood tree,tree,woody plant,vascular plant
cardinal,wood,plant material,material,substance
carrier,strontium,metallic element,chemical element,substance
Cartesian,asphodel,liliaceous plant,bulbous plant,vascular plant
caveman,dollar,monetary unit,unit of measurement,definite quantity
celibate,word,language unit,part,relation
centrist,venture,undertaking,work,activity
centurion,jewelry,adornment,decoration,artifact
Chaldean,olivine,mineral,material,substance
charcoal burner,clematis,climber,vine,vascular plant
cheapjack,name,language unit,part,relation
chemist,woodwind,wind instrument,musical instrument,device
child,unskillfulness,inability,cognition,psychological feature
choragus,statue,sculpture,plastic art,art
churchgoer,yellow,chromatic color,color,visual property
citizen,theocracy,political system,social group,group
civic leader,stem-cell research,biological research,scientific research,research
civil engineer,agent,causal agent,physical entity,entity
claimant,blood,liquid body substance,body substance,substance
clever Dick,fat-soluble vitamin,vitamin,nutriment,food
climatologist,subshrub,shrub,woody plant,vascular plant
cocksucker,larceny,felony,crime,transgression
cognitive scientist,dry unit,volume unit,unit of measurement,definite quantity
comber,electricity,physical phenomenon,natural phenomenon,phenomenon
companion,propeller plane,airplane,heavier-than-air craft,aircraft
computer expert,quotient,ratio,magnitude relation,relation
computer scientist,avoirdupois unit,mass unit,unit of measurement,definite quantity
conchologist,connective tissue,animal tissue,tissue,body part
confidant,hinge joint,synovial joint,joint,body part
conquistador,nonattendance,group action,event,psychological feature
conscientious objector,unskillfulness,inability,cognition,psychological feature
conservative,Hindu deity,deity,spiritual being,belief
constitutionalist,art history,humanistic discipline,discipline,knowledge domain
contemporary,willow,tree,woody plant,vascular plant
control freak,franc,monetary unit,unit of measurement,definite quantity
Converso,rose,shrub,woody plant,vascular plant
coreligionist,capsicum,shrub,woody plant,vascular plant
cornhusker,clothing,consumer goods,commodity,artifact
correspondent,barium,metallic element,chemical element,substance
cosmetologist,location,object,physical entity,entity
Cossack,oil,lipid,macromolecule,molecule
cottager,kalmia,shrub,woody plant,vascular plant
compatriot,Niger-Congo,Niger-Kordofanian,natural language,language
cousin,name,language unit,part,relation
crapshooter,sampling rate,rate,magnitude relation,relation
crossing guard,hinge joint,synovial joint,joint,body part
croupier,institution,organization,social group,group
cultist,adipose tissue,animal tissue,tissue,body part
cybernaut,racing,sport,diversion,activity
dabbler,psychology,science,discipline,knowledge domain
daredevil,Roman deity,deity,spiritual being,belief
darling,phytochemical,chemical,material,substance
Darwinian,differential equation,equation,mathematical statement,statement
dastard,witch hazel,shrub,woody plant,vascular plant
decoder,word,language unit,part,relation
dropout,mathematics,science,discipline,knowledge domain
deadhead,beverage,liquid,fluid,substance
debater,apartment,housing,structure,artifact
decadent,spar,mineral,material,substance
deist,death camas,liliaceous plant,bulbous plant,vascular plant
demigod,pasture,grassland,tract,geographical area
descendant,meeting,gathering,social group,group
deserter,grammatical category,class,collection,group
desperate,chemical equilibrium,chemical reaction,chemical process,natural process
devisor,herbicide,chemical,material,substance
dichromat,marriage,marital status,legal status,status
dick,camas,liliaceous plant,bulbous plant,vascular plant
dimwit,contract,written agreement,agreement,statement
dingbat,metric weight unit,metric unit,unit of measurement,definite quantity
diocesan,barometer,measuring instrument,instrument,device
disbeliever,Albanian monetary unit,monetary unit,unit of measurement,definite quantity
disciple,spaghetti sauce,sauce,condiment,flavorer
political dissident,song,musical composition,music,auditory communication
diver,processional march,marching music,music genre,expressive style
dolichocephalic,Slovakian monetary unit,monetary unit,unit of measurement,definite quantity
drawing card,pigment,coloring material,material,substance
duce,bunch,agglomeration,collection,group
dueler,currency,medium of exchange,standard,system of measurement
duffer,streetcar,self-propelled vehicle,wheeled vehicle,container
dwarf,dividend,net income,income,financial gain
easterner,leaf,plant organ,plant part,natural object
efficiency expert,buckthorn,shrub,woody plant,vascular plant
egghead,storksbill,geranium,herb,vascular plant
elder,metric weight unit,metric unit,unit of measurement,definite quantity
electrical engineer,skin,body covering,covering,natural object
emir,mania,irrational motive,motivation,psychological feature
employable,fibril,fiber,material,substance
employee,bonding,personal relation,relationship,relation
employer,grass,gramineous plant,herb,vascular plant
end user,fig tree,tree,woody plant,vascular plant
enophile,densitometer,measuring instrument,instrument,device
eparch,adventurer,person,organism,living thing
epicure,implant,prosthesis,corrective,device
epigone,grevillea,shrub,woody plant,vascular plant
erotic,wrapping paper,paper,material,substance
ethnarch,honeysuckle,shrub,woody plant,vascular plant
everyman,enteritis,inflammation,symptom,evidence
exarch,public transit,transportation system,facility,artifact
exchanger,beverage,liquid,fluid,substance
executioner,drum,percussion instrument,musical instrument,device
executor,mental disorder,disorder,physical condition,condition
exegete,geological formation,object,physical entity,entity
exhibitionist,wildflower,angiosperm,spermatophyte,vascular plant
expositor,connective tissue,animal tissue,tissue,body part
ex-spouse,decree,act,legal document,document
exterminator,skin,body covering,covering,natural object
eyeglass wearer,dye,coloring material,material,substance
fat cat,lily,liliaceous plant,bulbous plant,vascular plant
fatso,gas burner,burner,apparatus,equipment
fencer,contract,written agreement,agreement,statement
fence-sitter,flower,angiosperm,spermatophyte,vascular plant
finder,spinal curvature,abnormality,physical condition,condition
first lady,leukocyte,free phagocyte,phagocyte,somatic cell
fitter,iris,iridaceous plant,bulbous plant,vascular plant
flatmate,violet,viola,herb,vascular plant
flatterer,angiospermous tree,tree,woody plant,vascular plant
flier,wood,plant material,material,substance
fly-by-night,horsetail,fern ally,pteridophyte,vascular plant
food faddist,American state,state,administrative district,district
fool,house,building,structure,artifact
foreigner,animal oil,animal material,material,substance
Francophobe,astronomy unit,linear unit,unit of measurement,definite quantity
freelancer,wax,lipid,macromolecule,molecule
Freudian,floor,horizontal surface,surface,artifact
frotteur,power unit,electromagnetic unit,unit of measurement,definite quantity
fucker,angiospermous tree,tree,woody plant,vascular plant
fugleman,syndicate,organized crime,social group,group
gadabout,white sauce,sauce,condiment,flavorer
Galilean,intelligence quotient,ratio,magnitude relation,relation
galley slave,success,happening,event,psychological feature
gangsta,meeting,gathering,social group,group
garroter,angiospermous tree,tree,woody plant,vascular plant
gay man,horsetail,fern ally,pteridophyte,vascular plant
genealogist,agent,causal agent,physical entity,entity
genius,authority,control,power,quality
geographer,wildflower,angiosperm,spermatophyte,vascular plant
geologist,bishop,priest,Holy Order,status
giver,ink,liquid,fluid,substance
gladiator,kiln,furnace,chamber,enclosure
Gnostic,angiospermous tree,tree,woody plant,vascular plant
Gog and Magog,web site,computer,machine,device
golem,user,person,organism,living thing
good egg,Greco-Roman deity,deity,spiritual being,belief
gouger,violet,viola,herb,vascular plant
grantor,reproducer,audio system,electronic equipment,equipment
great,wildflower,angiosperm,spermatophyte,vascular plant
guerrilla,syringe,medical instrument,instrument,device
hack,payment,cost,outgo,transferred property
hairsplitter,parallelogram,quadrilateral,polygon,plane figure
half-caste,legal relation,professional relation,social relation,relation
hanger,honeysuckle,shrub,woody plant,vascular plant
Hanoverian,heath,shrub,woody plant,vascular plant
hearer,lily,liliaceous plant,bulbous plant,vascular plant
audile,wildflower,angiosperm,spermatophyte,vascular plant
motile,wildflower,angiosperm,spermatophyte,vascular plant
heathen,hair,body covering,covering,natural object
hedonist,wood,plant material,material,substance
Hegelian,excise,indirect tax,tax,levy
Heidelberg man,antibody,protein,macromolecule,molecule
hell-kite,circumflex artery,artery,blood vessel,vessel
hemiplegic,weapon of mass destruction,weapon,instrument,device
highbrow,association,organization,social group,group
highflier,oligosaccharide,carbohydrate,macromolecule,molecule
hisser,name,language unit,part,relation
Hittite,beverage,liquid,fluid,substance
hobbyist,nervous disorder,disorder,physical condition,condition
homeless,herbicide,chemical,material,substance
horticulturist,fat,lipid,macromolecule,molecule
host,clintonia,liliaceous plant,bulbous plant,vascular plant
humorist,wildflower,angiosperm,spermatophyte,vascular plant
hyperope,party,organization,social group,group
idealist,eating disorder,disorder,physical condition,condition
ideologist,barium,metallic element,chemical element,substance
idiot,sexual intercourse,sexual activity,bodily process,organic process
idiot savant,grass,gramineous plant,herb,vascular plant
idler,degenerative disorder,disorder,physical condition,condition
idolizer,root,plant organ,plant part,natural object
ignoramus,psychology,science,discipline,knowledge domain
important person,graver,hand tool,tool,implement
incompetent,simple protein,protein,macromolecule,molecule
inferior,parallelogram,quadrilateral,polygon,plane figure
infernal,Finnish monetary unit,monetary unit,unit of measurement,definite quantity
informant,subshrub,shrub,woody plant,vascular plant
ingrate,wildflower,angiosperm,spermatophyte,vascular plant
in-law,grape fern,fern,pteridophyte,vascular plant
internationalist,red,chromatic color,color,visual property
irredentist,air pollution,pollution,environmental condition,condition
islander,tamarin,marmoset,New World monkey,monkey
isolationist,saturated fatty acid,fatty acid,carboxylic acid,acid
Jack of all trades,interstitial tissue,animal tissue,tissue,body part
Jacksonian,deathrate,rate,magnitude relation,relation
janissary,enzyme,catalyst,activator,substance
Jansenist,wood,plant material,material,substance
Jeffersonian,saturated fatty acid,fatty acid,carboxylic acid,acid
job candidate,root,plant organ,plant part,natural object
John Doe,wildflower,angiosperm,spermatophyte,vascular plant
judge,Semitic,Afroasiatic,natural language,language
Jungian,Anglo-Saxon deity,deity,spiritual being,belief
jurist,leukocyte,free phagocyte,phagocyte,somatic cell
Keynesian,yucca,shrub,woody plant,vascular plant
khan,track and field,sport,diversion,activity
blood relation,subshrub,shrub,woody plant,vascular plant
kin,grass,gramineous plant,herb,vascular plant
enate,gene,sequence,series,ordering
agnate,Angolan monetary unit,monetary unit,unit of measurement,definite quantity
kinsman,reproducer,audio system,electronic equipment,equipment
kinswoman,onion roll,bun,bread,starches
kisser,wood,plant material,material,substance
kissing cousin,philadelphus,shrub,woody plant,vascular plant
labor leader,beech,tree,woody plant,vascular plant
Lamarckian,enzyme,catalyst,activator,substance
lamplighter,bonding,personal relation,relationship,relation
landlubber,prickly ash,tree,woody plant,vascular plant
languisher,Islamic calendar month,calendar month,time period,fundamental quantity
lapidary,eye,sense organ,organ,body part
laudator,Sao Thome e Principe monetary unit,monetary unit,unit of measurement,definite quantity
lawgiver,cooking utensil,kitchen utensil,utensil,implement
layman,right,abstraction,concept,idea
lesbian,marriage,marital status,legal status,status
leviathan,carotid artery,artery,blood vessel,vessel
Levite,convalescence,healing,bodily process,organic process
liberal,iliac artery,artery,blood vessel,vessel
libertarian,dollar,monetary unit,unit of measurement,definite quantity
libertine,metabolic disorder,disorder,physical condition,condition
lilliputian,mania,irrational motive,motivation,psychological feature
linendraper,money handler,person,organism,living thing
linguist,cress,crucifer,herb,vascular plant
lip reader,Jewish calendar month,calendar month,time period,fundamental quantity
logician,Semitic,Afroasiatic,natural language,language
logomach,preseason,season,time period,fundamental quantity
loner,legislative act,act,legal document,document
loser,subordinateness,inferiority,low status,status
lout,payment,cost,outgo,transferred property
Luddite,franc,monetary unit,unit of measurement,definite quantity
Machiavellian,cart,wagon,wheeled vehicle,container
malik,locomotive,self-propelled vehicle,wheeled vehicle,container
man,platform,horizontal surface,surface,artifact
Mandaean,tent,shelter,structure,artifact
maneuverer,southern beech,tree,woody plant,vascular plant
manikin,flower,angiosperm,spermatophyte,vascular plant
man of means,fig tree,tree,woody plant,vascular plant
Maoist,intestine,internal organ,organ,body part
marcher,natural fiber,fiber,material,substance
marine engineer,flower,angiosperm,spermatophyte,vascular plant
maroon,subshrub,shrub,woody plant,vascular plant
Marxist,thermometer,measuring instrument,instrument,device
master of ceremonies,paint,coloring material,material,substance
mathematician,maltreatment,mistreatment,practice,activity
mauler,oil,lipid,macromolecule,molecule
meat packer,Jew,person,organism,living thing
mechanical engineer,wax,lipid,macromolecule,molecule
meddler,benzodiazepine,muscle relaxant,relaxant,drug
medical scientist,plant product,plant material,material,substance
melter,loom,textile machine,machine,device
memorizer,frequency,rate,magnitude relation,relation
Mendelian,steel,alloy,mixture,substance
mensch,cane sugar,carbohydrate,macromolecule,molecule
mentor,dollar,monetary unit,unit of measurement,definite quantity
mercenary,party,organization,social group,group
messenger,electrical phenomenon,physical phenomenon,natural phenomenon,phenomenon
metallurgist,angiospermous tree,tree,woody plant,vascular plant
meter maid,polypody,fern,pteridophyte,vascular plant
Metis,edema,swelling,symptom,evidence
microscopist,embryonic tissue,animal tissue,tissue,body part
migrant,grass,gramineous plant,herb,vascular plant
militarist,unskillfulness,inability,cognition,psychological feature
military leader,bishop,priest,Holy Order,status
millenarian,Hokan,Amerind,natural language,language
millionairess,right,abstraction,concept,idea
mineralogist,madderwort,angiosperm,spermatophyte,vascular plant
mining engineer,inductance unit,electromagnetic unit,unit of measurement,definite quantity
missing link,conceptualization,creating by mental acts,creation,activity
mnemonist,cationic detergent,detergent,wetting agent,chemical agent
hero,contest,social event,event,psychological feature
Mohammedan,Hindu calendar month,calendar month,time period,fundamental quantity
Moonie,Kadai,Sino-Tibetan,natural language,language
moonlighter,connective tissue,animal tissue,tissue,body part
mopper,counter tube,measuring instrument,instrument,device
mortgagor,Penutian,Amerind,natural language,language
motorcyclist,mathematical process,calculation,procedure,activity
Mound Builder,eating disorder,disorder,physical condition,condition
mourner,mesenteric artery,artery,blood vessel,vessel
muffin man,worker,person,organism,living thing
murder suspect,flower,angiosperm,spermatophyte,vascular plant
musher,primary color for light,primary color,color,visual property
mute,digitalis,cardiac glycoside,steroid,organic compound
muzzler,beryl,mineral,material,substance
myope,impiety,unrighteousness,immorality,quality
myrmidon,grevillea,shrub,woody plant,vascular plant
mythologist,larceny,felony,crime,transgression
naif,Islamic calendar month,calendar month,time period,fundamental quantity
nailer,club moss,fern ally,pteridophyte,vascular plant
namby-pamby,connective tissue,animal tissue,tissue,body part
natural,bladder disorder,disorder,physical condition,condition
oblate,spinel,mineral,material,substance
obstructionist,animal oil,animal material,material,substance
Nazarene,primary color for light,primary color,color,visual property
nebbish,oil,lipid,macromolecule,molecule
necker,word,language unit,part,relation
negativist,wildflower,angiosperm,spermatophyte,vascular plant
negotiator,clothing,consumer goods,commodity,artifact
neoclassicist,consciousness,cognitive state,psychological state,condition
Nestorian,geological formation,object,physical entity,entity
neutralist,topping,garnish,decoration,artifact
Newtonian,franc,monetary unit,unit of measurement,definite quantity
next of kin,brush,vegetation,collection,group
nibbler,wood fern,fern,pteridophyte,vascular plant
night owl,metabolic rate,rate,magnitude relation,relation
nihilist,decree,act,legal document,document
NIMBY,flower,angiosperm,spermatophyte,vascular plant
nincompoop,shrublet,shrub,woody plant,vascular plant
normalizer,community,gathering,social group,group
Northerner,government building,building,structure,artifact
noticer,dollar,monetary unit,unit of measurement,definite quantity
nudist,elm,tree,woody plant,vascular plant
nullifier,musical organization,organization,social group,group
Numidian,serving cart,handcart,wheeled vehicle,container
numismatist,place of worship,building,structure,artifact
nympholept,sail,piece of cloth,fabric,artifact
Occidental,iron,metallic element,chemical element,substance
oceanographer,linguistics,science,discipline,knowledge domain
odds-maker,union,organization,social group,group
offspring,bishop,priest,Holy Order,status
oiler,articulation,pronunciation,utterance,auditory communication
oldster,maidenhair,fern,pteridophyte,vascular plant
oligarch,encephalitis,inflammation,symptom,evidence
Orthodox Jew,United Arab Emirate monetary unit,monetary unit,unit of measurement,definite quantity
out-and-outer,eye,sense organ,organ,body part
outcast,Gregorian calendar month,calendar month,time period,fundamental quantity
outdoorswoman,explosive,chemical,material,substance
overlord,thermometer,measuring instrument,instrument,device
pacifist,connective tissue,animal tissue,tissue,body part
packrat,spectacles,optical instrument,instrument,device
paleontologist,classical architecture,architectural style,art form,kind
parachutist,name,language unit,part,relation
paralytic,growth factor,protein,macromolecule,molecule
paraplegic,thermometer,measuring instrument,instrument,device
Parsee,word,language unit,part,relation
partisan,contest,social event,event,psychological feature
partitionist,military capability,capability,ability,quality
part-timer,elm,tree,woody plant,vascular plant
passenger,observation station,station,facility,artifact
patrician,pea tree,shrub,woody plant,vascular plant
patriot,grass,gramineous plant,herb,vascular plant
patron saint,laminate,lamination,structure,artifact
payer,mallow,shrub,woody plant,vascular plant
pedestrian,bog asphodel,liliaceous plant,bulbous plant,vascular plant
penitent,polysaccharide,carbohydrate,macromolecule,molecule
perfectionist,wildflower,angiosperm,spermatophyte,vascular plant
performer,beech fern,fern,pteridophyte,vascular plant
peroxide blond,gum resin,natural resin,resin,organic compound
embodiment,indecorum,impropriety,demeanor,trait
persuader,round-trip ticket,ticket,commercial document,document
petitioner,fortification,defensive structure,structure,artifact
petter,theater,building,structure,artifact
Pharaoh,cranesbill,geranium,herb,vascular plant
philatelist,enzyme,catalyst,activator,substance
photometrist,lantern,lamp,source of illumination,device
Phrygian,olivine,mineral,material,substance
physicist,endoscope,medical instrument,instrument,device
pied piper,saint,deity,spiritual being,belief
Piltdown man,purple,chromatic color,color,visual property
plainclothesman,power unit,electromagnetic unit,unit of measurement,definite quantity
plainsman,woodwind,wind instrument,musical instrument,device
plaster saint,lip fern,fern,pteridophyte,vascular plant
platinum blond,lily,liliaceous plant,bulbous plant,vascular plant
Platonist,water-cooled reactor,nuclear reactor,apparatus,equipment
player,red,chromatic color,color,visual property
pleaser,wood,plant material,material,substance
plebeian,marriage,marital status,legal status,status
pledgee,flower,angiosperm,spermatophyte,vascular plant
pledger,episode,happening,event,psychological feature
plier,wood,plant material,material,substance
plutocrat,angiospermous tree,tree,woody plant,vascular plant
point man,flower,angiosperm,spermatophyte,vascular plant
pointsman,stinkhorn,fungus,organism,living thing
point woman,jewelry,adornment,decoration,artifact
poisoner,carditis,inflammation,symptom,evidence
politician,ill health,pathological state,physical condition,condition
polluter,cliff brake,fern,pteridophyte,vascular plant
poltroon,honeysuckle,shrub,woody plant,vascular plant
poor person,chad,paper,material,substance
popularizer,shamefulness,unworthiness,bad,quality
positivist,payment,cost,outgo,transferred property
probable,leisure,time off,time period,fundamental quantity
pro-lifer,word,language unit,part,relation
prosthetist,grape fern,fern,pteridophyte,vascular plant
potholer,sedge,marsh plant,aquatic plant,vascular plant
power user,simple protein,protein,macromolecule,molecule
presbyope,charge unit,electromagnetic unit,unit of measurement,definite quantity
presenter,medical relation,professional relation,social relation,relation
presiding officer,incident,happening,event,psychological feature
primus,barometer,measuring instrument,instrument,device
principal investigator,projectile,weapon,instrument,device
print seller,worker,person,organism,living thing
prisoner,payment,cost,outgo,transferred property
procrastinator,noble metal,metallic element,chemical element,substance
professional,party,organization,social group,group
profit taker,good person,person,organism,living thing
programmer,honeysuckle,shrub,woody plant,vascular plant
proletarian,exocrine gland,gland,organ,body part
promisee,violet,viola,herb,vascular plant
promiser,board game,parlor game,game,activity
propagandist,all fours,card game,game,activity
proselyte,facial vein,vein,blood vessel,vessel
protectionist,cart,wagon,wheeled vehicle,container
pruner,sweet roll,bun,bread,starches
psychic,alliaceous plant,liliaceous plant,bulbous plant,vascular plant
psychologist,Middle English,English,West Germanic,Germanic
pteridologist,wood fern,fern,pteridophyte,vascular plant
publicist,woodsia,fern,pteridophyte,vascular plant
pudge,energy,physical phenomenon,natural phenomenon,phenomenon
puppet ruler,agglutination test,blood test,biopsy,diagnostic test
pygmy,weapon of mass destruction,weapon,instrument,device
quadriplegic,unsaturated fatty acid,fatty acid,carboxylic acid,acid
qualifier,root,plant organ,plant part,natural object
quarreler,dye,coloring material,material,substance
quarryman,wildflower,angiosperm,spermatophyte,vascular plant
quibbler,treatment,care,work,activity
quick study,beech,tree,woody plant,vascular plant
quoter,cliff brake,fern,pteridophyte,vascular plant
radiologic technologist,locomotive,self-propelled vehicle,wheeled vehicle,container
raftsman,urgency,necessity,need,condition
ragpicker,writing paper,paper,material,substance
ragsorter,party,organization,social group,group
rape suspect,flower,angiosperm,spermatophyte,vascular plant
reformer,tree fern,fern,pteridophyte,vascular plant
Reform Jew,explosive,chemical,material,substance
regicide,dormitory,building,structure,artifact
religious,clay pipe,pipe,tube,conduit
religious leader,wood,plant material,material,substance
reporter,wood,plant material,material,substance
research worker,destiny,happening,event,psychological feature
resident,right,abstraction,concept,idea
respecter,house,building,structure,artifact
retiree,caper,shrub,woody plant,vascular plant
reveler,polysaccharide,carbohydrate,macromolecule,molecule
millionaire,tree fern,fern,pteridophyte,vascular plant
billionaire,graver,hand tool,tool,implement
multi-billionaire,agent,causal agent,physical entity,entity
rider,martial art,self-defense,protection,activity
disreputable person,cardiovascular disease,disorder,physical condition,condition
ritualist,encephalitis,inflammation,symptom,evidence
rival,drink,helping,small indefinite quantity,indefinite quantity
roarer,angiospermous tree,tree,woody plant,vascular plant
robbery suspect,counter tube,measuring instrument,instrument,device
rocket engineer,Latvian monetary unit,monetary unit,unit of measurement,definite quantity
Romeo,performing arts,humanistic discipline,discipline,knowledge domain
roommate,pocket,pouch,bag,container
dynast,radar,measuring instrument,instrument,device
runt,atmospheric phenomenon,physical phenomenon,natural phenomenon,phenomenon
ruralist,rheostat,resistor,electrical device,device
rustic,metric weight unit,metric unit,unit of measurement,definite quantity
Sabbatarian,woodsia,fern,pteridophyte,vascular plant
sacrificer,caliper,measuring instrument,instrument,device
Sadducee,cart,wagon,wheeled vehicle,container
samurai,caper,shrub,woody plant,vascular plant
sandboy,sweet roll,bun,bread,starches
savage,feather,animal material,material,substance
scab,pitcher plant,carnivorous plant,herb,vascular plant
scalawag,Afghan monetary unit,monetary unit,unit of measurement,definite quantity
